red_baixo: .word 26, 32
.byte 143,143,143,143,143,143,11,11,11,11,11,11,11,11,11,11,11,11,11,11,143,143,143,143,143,143,
143,143,143,143,143,143,11,11,11,11,11,11,11,11,11,11,11,11,11,11,143,143,143,143,143,143,
143,143,143,143,11,11,85,95,95,95,95,95,95,95,95,95,95,95,95,85,11,11,143,143,143,143,
143,143,143,143,11,11,95,95,95,95,95,95,95,95,95,95,95,95,95,95,11,11,143,143,143,143,
143,143,143,143,11,11,95,95,95,95,95,95,95,95,95,95,95,95,95,95,11,11,143,143,143,143,
143,143,11,11,85,85,95,95,95,95,95,95,95,95,95,95,95,95,95,95,85,85,11,11,143,143,
143,143,11,11,85,85,95,95,95,95,95,95,95,95,95,95,95,95,95,95,85,85,11,11,143,143,
143,143,0,0,85,85,85,95,95,95,95,95,95,95,95,95,95,95,95,85,85,85,0,0,143,143,
143,143,0,0,85,85,85,85,85,85,85,246,246,246,246,85,85,85,85,85,85,85,0,0,143,143,
143,143,0,0,85,85,85,85,85,85,85,246,246,246,246,85,85,85,85,85,85,85,0,0,143,143,
0,0,93,93,11,11,173,85,85,173,173,85,85,85,85,173,173,85,85,173,11,11,93,93,0,0,
0,0,93,93,11,11,173,85,85,173,173,85,85,85,85,173,173,85,85,173,11,11,93,93,0,0,
0,0,102,102,0,0,82,246,246,246,246,246,246,246,246,246,246,246,246,82,0,0,102,102,0,0,
143,143,0,0,83,83,102,82,82,82,82,82,82,82,82,82,82,82,82,102,83,83,0,0,143,143,
143,143,0,0,83,83,102,82,82,82,82,82,82,82,82,82,82,82,82,102,83,83,0,0,143,143,
143,143,0,0,102,102,102,175,175,0,0,175,175,175,175,0,0,175,175,102,102,102,0,0,143,143,
143,143,0,0,102,102,102,175,175,0,0,175,175,175,175,0,0,175,175,102,102,102,0,0,143,143,
143,143,143,143,83,83,102,102,102,83,83,175,175,175,175,83,83,102,102,102,83,83,143,143,143,143,
143,143,143,143,83,83,102,102,102,83,83,175,175,175,175,83,83,102,102,102,83,83,143,143,143,143,
143,143,0,0,82,82,0,83,83,102,102,102,102,102,102,102,102,83,83,0,82,82,0,0,143,143,
83,83,175,175,82,82,82,85,85,0,0,0,0,0,0,0,0,85,85,82,82,82,175,175,83,83,
83,83,175,175,82,82,82,85,85,0,0,0,0,0,0,0,0,85,85,82,82,82,175,175,83,83,
83,83,102,102,102,102,82,85,85,85,85,173,173,173,173,85,85,85,85,82,102,102,102,102,83,83,
83,83,102,102,102,102,82,85,85,85,85,173,173,173,173,85,85,85,85,82,102,102,102,102,83,83,
143,143,83,83,0,0,0,85,85,95,95,246,246,246,246,95,95,85,85,0,0,0,83,83,143,143,
143,143,143,143,82,82,163,82,82,0,0,0,0,0,0,0,0,82,82,163,82,82,143,143,143,143,
143,143,143,143,82,82,163,82,82,0,0,0,0,0,0,0,0,82,82,163,82,82,143,143,143,143,
143,143,143,143,0,0,0,163,163,163,163,0,0,0,0,163,163,163,163,0,0,0,143,143,143,143,
143,143,143,143,0,0,0,163,163,163,163,0,0,0,0,163,163,163,163,0,0,0,143,143,143,143,
143,143,143,143,0,0,82,82,82,0,0,143,143,143,143,0,0,82,82,82,0,0,143,143,143,143,
143,143,143,143,143,143,0,0,0,143,143,143,143,143,143,143,143,0,0,0,143,143,143,143,143,143,
143,143,143,143,143,143,0,0,0,143,143,143,143,143,143,143,143,0,0,0,143,143,143,143,143,143,


